,,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,answer_relevancy,faithfulness,faithfulness,faithfulness,faithfulness,faithfulness,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,contextual_relevancy,hallucination,hallucination,hallucination,hallucination,hallucination,factual_correctness,factual_correctness,factual_correctness,factual_correctness,factual_correctness,bleu1,bleu1,bleu1,bleu1,bleu1,bleu2,bleu2,bleu2,bleu2,bleu2,bleu3,bleu3,bleu3,bleu3,bleu3,bleu4,bleu4,bleu4,bleu4,bleu4,rouge1,rouge1,rouge1,rouge1,rouge1,rouge2,rouge2,rouge2,rouge2,rouge2,rougeL,rougeL,rougeL,rougeL,rougeL,bert_precision,bert_precision,bert_precision,bert_precision,bert_precision,bert_recall,bert_recall,bert_recall,bert_recall,bert_recall,bert_f1,bert_f1,bert_f1,bert_f1,bert_f1
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-033-058.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.695921052631579,0.12526668228124624,0.5,0.8421052631578947,5,0.2,0.447213595499958,0.0,1.0,5,0.8192050201353813,0.14299395165544937,0.5640857265790492,0.8970687770308599,5,0.2561493238580093,0.13525044384157098,0.12101102614451982,0.4697065314067379,5,0.13141681807112243,0.0964017180193608,3.89942480375941e-155,0.2425554098324196,5,0.09464719815269307,0.07239909882975869,3.02208594901562e-204,0.17075390162622292,5,0.028569535734386725,0.0638834239876981,6.999843864640431e-232,0.14284767867193363,5,0.31274281037278795,0.1335185296502728,0.15789473684210528,0.5263157894736842,5,0.1118303841861948,0.08314304659666,0.0,0.2222222222222222,5,0.2386371608534521,0.09608211292844285,0.10526315789473685,0.3684210526315789,5,0.875491988658905,0.033035861635625094,0.8345018625259399,0.923850417137146,5,0.8508897423744202,0.036378778718551115,0.812310516834259,0.9010358452796936,5,0.8628631949424743,0.032397800550777234,0.8232566118240356,0.9123004674911499
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-059-086.txt,5,1.0,0.0,1.0,1.0,5,0.9,0.22360679774997896,0.5,1.0,5,0.7653968253968254,0.13636204828930898,0.5555555555555556,0.9,5,0.6,0.5477225575051661,0.0,1.0,5,0.8030126570264118,0.17491373681639127,0.4951437530112055,0.9134263124293478,5,0.16470984612070944,0.09799252007744033,0.0,0.24242424242424243,5,0.026846242208560977,0.060030022518766435,0.0,0.1342312110428049,5,0.02066382690251915,0.04620572162932174,0.0,0.10331913451259575,5,0.014836364975225277,0.0331751206236007,0.0,0.07418182487612639,5,0.2502247729322217,0.07885685910311485,0.14285714285714285,0.34920634920634924,5,0.04001616254906488,0.03851912914768512,0.0,0.08450704225352113,5,0.17983456980555867,0.05995616752241625,0.14285714285714285,0.2857142857142857,5,0.8324144363403321,0.0391986522223163,0.764945924282074,0.8607006669044495,5,0.8301310062408447,0.03191807857572864,0.7823864221572876,0.8623975515365601,5,0.8311925292015075,0.03460897670507073,0.7735679149627686,0.8599278330802917
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-087-128.txt,5,0.7166666666666666,0.29814239699997197,0.3333333333333333,1.0,5,1.0,0.0,1.0,1.0,5,0.8228571428571427,0.11578383173660298,0.7142857142857143,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.6997457045176247,0.3197779834739432,0.19035101552345757,0.9817574471748731,5,0.22517624892592708,0.01761096108781668,0.20315227174037878,0.25,5,0.047098245164790095,0.06578247755769068,6.1679930802170895e-155,0.13608276348795434,5,2.879516594666315e-103,3.9831451727853324e-103,4.6844647973851035e-204,7.997122003351143e-103,5,2.0200174739028156e-155,2.78447830260825e-155,1.0747438660924998e-231,5.502673892122423e-155,5,0.27947906691286567,0.05069191110860078,0.208955223880597,0.34615384615384615,5,0.038664484451718495,0.04920062976851657,0.0,0.12,5,0.2079768020685553,0.07995265064216474,0.14925373134328357,0.34615384615384615,5,0.8453760266304016,0.014099709075209816,0.8263316750526428,0.8605309128761292,5,0.8498519897460938,0.03204657078841278,0.8016748428344727,0.8821901082992554,5,0.847326397895813,0.017776841921191486,0.8180976510047913,0.8667511343955994
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-129-180.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9009615384615385,0.14211590506826735,0.6923076923076923,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.7339249011972917,0.20392495780471556,0.3910066378121755,0.9377540668798146,5,0.3145405077258743,0.17061277643714812,0.17250412593095876,0.6071428571428571,5,0.18000602940229748,0.22008800162098555,5.053643064237759e-155,0.5610836076867821,5,0.10582220469032173,0.2366256432164565,3.7917949762650736e-204,0.5291110234516087,5,0.10056779536772675,0.22487642678952546,8.649820668606894e-232,0.5028389768386338,5,0.3643232554652077,0.20871538288151956,0.20588235294117646,0.7241379310344829,5,0.1642193703941356,0.2510717120062355,0.0,0.6071428571428571,5,0.3055737475103334,0.2373756236820157,0.14705882352941174,0.7241379310344829,5,0.8744190454483032,0.04484019123042164,0.8226813673973083,0.9459441900253296,5,0.8800703287124634,0.045425005747616605,0.8392283916473389,0.9521256685256958,5,0.8771163344383239,0.04372935752883964,0.8308724761009216,0.9490249156951904
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-181-234.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.6708791208791209,0.24290334037589734,0.4166666666666667,1.0,5,1.0,0.0,1.0,1.0,5,0.5970061471108951,0.2754887614715115,0.3452312137942545,0.9115897574460877,5,0.15398702965936678,0.0561934548135456,0.08695652173913045,0.23529411764705885,5,0.05863608913415318,0.03406372492266298,4.398689388311791e-155,0.0844400661841498,5,4.1470874184961965e-103,2.390724127084628e-103,3.973900944076813e-204,5.836408957006663e-103,5,3.1137075753607983e-155,1.7891820510235544e-155,9.893133360884868e-232,4.334574764345029e-155,5,0.20405319970707086,0.07250068476513263,0.08888888888888889,0.2702702702702703,5,0.04061906523615735,0.026369683187951177,0.0,0.07058823529411763,5,0.16922708951336146,0.05249931691517382,0.08888888888888889,0.21621621621621623,5,0.8367836236953735,0.026643082846716175,0.7894339561462402,0.852074384689331,5,0.8412874102592468,0.017961249369841607,0.821727454662323,0.8616344332695007,5,0.8389200568199158,0.02025901555936851,0.8063034415245056,0.8550142049789429
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-235-264.txt,5,1.0,0.0,1.0,1.0,5,0.95,0.11180339887498948,0.75,1.0,5,0.6398135198135197,0.0863677100165751,0.5384615384615384,0.7333333333333333,5,0.2,0.4472135954999579,0.0,1.0,5,0.7835137673041833,0.09392086925687082,0.6461207234870626,0.9024475175928506,5,0.2418823615318475,0.05575108244952982,0.15482282550157248,0.2920979434861632,5,0.1361047015159452,0.05972995778353432,0.07537354184776986,0.23376570666107968,5,0.07686854944019621,0.08853163105866649,4.72633066216002e-103,0.21575289212958865,5,0.05182230565605228,0.08594274021674368,3.3529168323757417e-155,0.19812318773738627,5,0.31935949726888235,0.048931151556880506,0.25,0.3883495145631068,5,0.11618948209123285,0.058529755580637985,0.06557377049180328,0.2113821138211382,5,0.26287958767829317,0.03380190783159466,0.2222222222222222,0.304,5,0.8635142207145691,0.0076070236040484416,0.8559787273406982,0.8717316389083862,5,0.852884829044342,0.02041372098775033,0.8255780935287476,0.8809207677841187,5,0.8580441355705262,0.010406747436065037,0.8418791890144348,0.8682706356048584
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783847412304-265-314.txt,5,0.9818181818181818,0.040655781409087106,0.9090909090909091,1.0,5,0.95,0.11180339887498948,0.75,1.0,5,0.9128205128205128,0.12476144231490117,0.7307692307692307,1.0,5,0.0,0.0,0.0,0.0,5,0.5176115448646321,0.21926282097065686,0.3235042397725211,0.892414182206801,5,0.14119434823145233,0.07985692119220919,0.06748093610585924,0.2637175486400957,5,0.06476323790716763,0.06954711137787654,2.66319112127543e-155,0.16544150289151666,5,0.051132422005491576,0.056230023608588156,2.211281894881907e-204,0.13506204455764342,5,0.04038542562389882,0.04600207401964449,5.290697756208797e-232,0.11102823480919877,5,0.23257552219661895,0.0721236577465827,0.16129032258064516,0.31067961165048547,5,0.07272744081130803,0.04766042969244878,0.022222222222222223,0.13861386138613863,5,0.16520454309115803,0.05517535487309888,0.10869565217391304,0.2524271844660194,5,0.8614867448806762,0.01925373036822914,0.8308532238006592,0.8755242228507996,5,0.8116402506828309,0.025236269854377404,0.779998242855072,0.8303406238555908,5,0.8356565594673157,0.018683580115144306,0.8090590834617615,0.8521661758422852
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-014-017.txt,5,0.85,0.22360679774997896,0.5,1.0,5,0.5,0.5,0.0,1.0,5,0.5952614379084967,0.27954288289209717,0.2222222222222222,0.8333333333333334,5,0.6,0.5477225575051661,0.0,1.0,5,0.6449612556248938,0.21946804721382127,0.30844949005527134,0.8962673112789735,5,0.18213145087937005,0.09730228658222703,0.028951438009500643,0.2826086956521739,5,0.12334934256461819,0.07620157689223245,0.013523198353412421,0.21135034810344547,5,0.09370388886682811,0.07096967033083651,7.036808756165752e-104,0.19565882175007462,5,0.048415802606086175,0.07799998248453963,4.572488433653867e-156,0.1791571221984904,5,0.2775740673614053,0.09115476202518594,0.1694915254237288,0.3921568627450981,5,0.11416107935761159,0.07818550060374221,0.03508771929824561,0.23728813559322037,5,0.2293054603657009,0.05305202896124046,0.1694915254237288,0.2950819672131148,5,0.8583601474761963,0.03147124513660784,0.829741358757019,0.9057375192642212,5,0.8376264452934266,0.034895507841114795,0.7822332382202148,0.8716626167297363,5,0.847677481174469,0.03011497817096072,0.8052871823310852,0.8804964423179626
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-018-025.txt,5,1.0,0.0,1.0,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7580721966205838,0.28466866223719955,0.375,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.5674496777237357,0.3562727018346931,0.16791787056691698,0.9,5,0.18697400515627455,0.12867474670668091,0.016129032258064516,0.3333333333333333,5,0.1209867052451403,0.10880358109864827,0.004659182782053896,0.24424778079141168,5,0.06683932524744654,0.0952657001484819,8.623987061812504e-104,0.2044881446414868,5,0.03298804696642246,0.07376351546187634,1.0181859265554163e-155,0.16494023483211231,5,0.2736218989091771,0.162135543757227,0.028602860286028604,0.4444444444444445,5,0.12635918302119278,0.11786815801212572,0.0022050716648291066,0.288659793814433,5,0.23228550720549063,0.15430407427060233,0.017601760176017597,0.3829787234042553,5,0.8455336928367615,0.0507765419755871,0.7668486833572388,0.9001538753509521,5,0.8279305815696716,0.030390511431254152,0.7984044551849365,0.8712290525436401,5,0.8359928846359252,0.03267491238552294,0.7870746850967407,0.8729746341705322
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-026-051.txt,5,1.0,0.0,1.0,1.0,5,0.9,0.22360679774997896,0.5,1.0,5,0.7505555555555555,0.3132885113725441,0.375,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.6402404212319783,0.24735802746636945,0.2231820417929141,0.8421241022906333,5,0.26082781440353925,0.17359658813663073,0.11897030437015459,0.4722222222222222,5,0.1526309409754393,0.14529440906872082,4.25561678223531e-155,0.3073181485764296,5,0.11250289574602361,0.11668738617114024,3.401963004831111e-204,0.26625905661026567,5,0.07176302452869747,0.1052573992145475,7.99549999768774e-232,0.23275544172173823,5,0.34372307580545564,0.16844437955179642,0.16666666666666666,0.5555555555555555,5,0.1377942972060619,0.11891517302271591,0.028571428571428574,0.30769230769230765,5,0.2541318271524221,0.14573371666936813,0.1388888888888889,0.4814814814814815,5,0.8567635416984558,0.03241760186556445,0.8244419693946838,0.9032095074653625,5,0.8483184456825257,0.03464589153623095,0.8127447366714478,0.8913264870643616,5,0.8523860096931457,0.03135465916149427,0.8238527774810791,0.890621542930603
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-052-071.txt,5,0.95,0.1118033988749895,0.75,1.0,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.6545505128094465,0.3047600805641154,0.2400948932328705,0.9562176500885797,5,0.23297644730662842,0.15781374499032894,0.06993452279385044,0.47058823529411764,5,0.1482376972317226,0.12553260328005877,2.7600239552551947e-155,0.31594579737760464,5,0.09984186514361168,0.1037405703254945,2.291683444323471e-204,0.2353556394067654,5,0.0717718273823188,0.0742571504585053,5.483065946899793e-232,0.16844218646481487,5,0.31136951571734184,0.14181071591361072,0.17391304347826086,0.46376811594202894,5,0.13531674958540632,0.11806855304774094,0.0,0.2777777777777778,5,0.2390361694709521,0.13730655907708625,0.09523809523809525,0.4054054054054054,5,0.8716905593872071,0.040933561232889513,0.8015367984771729,0.8993915319442749,5,0.8498674273490906,0.01960247710532265,0.8341158628463745,0.8833605647087097,5,0.8603511452674866,0.026811693351362336,0.8175019025802612,0.8911799192428589
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-072-097.txt,5,0.8533333333333333,0.2022100118413747,0.6,1.0,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.968421052631579,0.0706126729736776,0.8421052631578947,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.6076954055103964,0.17202016683539925,0.3886785047423233,0.7572502763535315,5,0.17703231074576295,0.05804788113941858,0.10184245848059956,0.2564102564102564,5,0.06060245145796648,0.035804082420423114,2.519227783336497e-155,0.08591074457941408,5,3.8943252697945145e-103,2.346286598227868e-103,1.784551576296075e-204,5.731176127371371e-103,5,2.7975564394743004e-155,1.7088706057295253e-155,3.962202964580828e-232,4.27523670193478e-155,5,0.25337095844182295,0.023297787879448948,0.21621621621621623,0.27450980392156865,5,0.0513968253968254,0.03798005072351067,0.0,0.09523809523809525,5,0.1640547045988256,0.026316569187133716,0.12307692307692307,0.19607843137254902,5,0.8573821663856507,0.024368293260622002,0.8320146203041077,0.889306902885437,5,0.8238801717758178,0.015538935031065414,0.8063256740570068,0.8457341194152832,5,0.840219235420227,0.01796005190846908,0.8197788596153259,0.8564416170120239
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-098-147.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.8606060606060606,0.11712817024295569,0.7333333333333333,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.6914084142010047,0.1310517024523939,0.4907230879458629,0.8440863369666658,5,0.2697012173405239,0.09630052990301972,0.19148936170212763,0.3931539647367411,5,0.15100577704543042,0.12173474781773087,6.527464844069481e-155,0.2932649920859773,5,0.10682397766562737,0.11225220453969607,5.1565004469325325e-204,0.24374406500389353,5,0.08330410846611044,0.08909149293778422,1.2051593831051636e-231,0.19331004394783474,5,0.33803013822144207,0.113234827352916,0.19354838709677422,0.47457627118644075,5,0.14381532430559107,0.12642704956731488,0.021978021978021976,0.28070175438596495,5,0.2756468207149914,0.10566178824424655,0.15053763440860216,0.4067796610169491,5,0.8751057386398315,0.019286324918945785,0.8464980125427246,0.895361602306366,5,0.8616436958312989,0.009974994859556635,0.8466055989265442,0.8744291067123413,5,0.8682950139045715,0.014257042744021039,0.8465518355369568,0.8847715854644775
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-148-191.txt,5,0.9666666666666666,0.07453559924999298,0.8333333333333334,1.0,5,0.75,0.43301270189221935,0.0,1.0,5,0.6356060606060605,0.37194963841491774,0.16666666666666666,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.4996816180017615,0.24709093679702493,0.26090853748982845,0.835739388828627,5,0.20034928390152457,0.060338743650562444,0.121829526097818,0.2631578947368421,5,0.10533670385751251,0.037730939658186205,0.07444338571353451,0.16791512356486687,5,0.05622057656218854,0.0480976663266726,5.436920072409536e-103,0.12969385114444748,5,0.018670600519104928,0.04174873194146148,4.018346808532683e-155,0.09335300259552465,5,0.36797430830039524,0.029842255332656376,0.3272727272727273,0.3958333333333333,5,0.12296324376268056,0.03486610049653506,0.07692307692307693,0.14893617021276595,5,0.2613768115942029,0.028053899364944093,0.23188405797101452,0.2916666666666667,5,0.8837088227272034,0.014891935332838524,0.8663398027420044,0.8999590277671814,5,0.8458648204803467,0.026056991354098013,0.8121195435523987,0.8796947598457336,5,0.8639986634254455,0.00791137747126064,0.8537859320640564,0.8745585083961487
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,9783866496811-192-195.txt,5,0.9666666666666666,0.07453559924999298,0.8333333333333334,1.0,5,1.0,0.0,1.0,1.0,5,0.8878916408668729,0.06548884911695627,0.84,1.0,5,0.2,0.447213595499958,0.0,1.0,5,0.6521993979085421,0.10657816884875891,0.552584904314777,0.8209292014804432,5,0.2997812485546299,0.08618265437168052,0.1804958897780123,0.40625,5,0.15677621874674436,0.06796260496561848,0.08205452467838878,0.25176809335215183,5,0.07865379460495836,0.08716110582546432,7.134706574656894e-103,0.18401799872501853,5,0.05316064828513441,0.07297122138830867,5.046963172836856e-155,0.14010535786406525,5,0.34665813181602656,0.07078083129921017,0.23157894736842105,0.4166666666666667,5,0.12754397447237284,0.07525638523707587,0.04301075268817204,0.20689655172413793,5,0.26307159791370316,0.06130639724511624,0.16842105263157897,0.33333333333333337,5,0.8830067038536071,0.011347820588330849,0.8666788935661316,0.8964638710021973,5,0.8565167427062989,0.013772840044400674,0.8366948366165161,0.87383633852005,5,0.8694843649864197,0.008881572171969913,0.8587892651557922,0.8773707747459412
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,Erwachsenenbildung_29_2016_Pachner_Stanik_SelbstReflexionen.txt,5,1.0,0.0,1.0,1.0,5,0.9333333333333332,0.14907119849998604,0.6666666666666666,1.0,5,0.7637662337662338,0.2234749481575943,0.45454545454545453,0.9642857142857143,5,0.6,0.5477225575051661,0.0,1.0,5,0.8878555398362776,0.023264174665147404,0.8524520372634979,0.9164818971560758,5,0.27776004758490186,0.06103250916614309,0.21428571428571425,0.33800658713085846,5,0.14377182139450845,0.08145276344986825,0.07229440390678198,0.26908060010963647,5,0.06933786267461148,0.1027836255452481,5.267842137966388e-103,0.22902163001832232,5,0.037468231357327256,0.08378151231167294,4.010740433502895e-155,0.18734115678663626,5,0.3612271234220795,0.09589224027626622,0.26086956521739124,0.48101265822784806,5,0.12557193850426934,0.11669285252691754,0.02222222222222222,0.3116883116883117,5,0.26325869884806724,0.07818690051101909,0.19607843137254904,0.379746835443038,5,0.8669902920722962,0.02545959293506796,0.8390287160873413,0.9004281759262085,5,0.8697703599929809,0.020691517582048128,0.8449456691741943,0.8967574834823608,5,0.868125069141388,0.01622097623694029,0.8501661419868469,0.8915855884552002
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,HiBiFo_2019_1_Obermoser_Beraten_und_Diagnostizieren.txt,5,0.9,0.22360679774997896,0.5,1.0,5,1.0,0.0,1.0,1.0,5,0.6645604395604396,0.259957475645197,0.375,1.0,5,0.6,0.5477225575051661,0.0,1.0,5,0.6710733342294561,0.2892621049161971,0.25,0.9119202923586645,5,0.2614852746982089,0.028889019548636895,0.23076923076923078,0.3032653298563167,5,0.12217456966758307,0.03660792434480456,0.07792865001991967,0.16222142113076254,5,0.04360609374645154,0.059874865907857545,5.535333389551777e-103,0.11529268134930967,5,0.02882475347808036,0.0394703422698815,4.16409656453941e-155,0.07232031895361328,5,0.35312998534517526,0.06858993560662185,0.2820512820512821,0.4444444444444445,5,0.13436216025689712,0.056145729174863,0.07692307692307691,0.2077922077922078,5,0.2596045164399595,0.026627919775754075,0.22222222222222224,0.2909090909090909,5,0.851186203956604,0.022224695768983626,0.8174877762794495,0.8788477182388306,5,0.8627660512924195,0.011914824672625232,0.852070689201355,0.8778544068336487,5,0.8568613529205322,0.015574663192391707,0.8346349000930786,0.8783507347106934
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,Hoefer_Kottmann_2021_Einbindung_von_Workshops.txt,5,0.95,0.1118033988749895,0.75,1.0,5,0.96,0.08944271909999157,0.8,1.0,5,0.9101604278074866,0.12763844458341875,0.7272727272727273,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.628190149756821,0.2897959191601811,0.27855138871652024,0.9022977371499007,5,0.20084862971910727,0.08289579256322442,0.11364885797339039,0.3275862068965517,5,0.11485321993021287,0.08297054335892395,5.637975647982813e-155,0.2005738892714385,5,0.05618077747088148,0.0769950130397209,4.6812838082003045e-204,0.1449702371992026,5,0.04552192174096188,0.062348147782305595,1.1200407237786664e-231,0.11571869242514281,5,0.26227961498522245,0.09509117108597741,0.18666666666666665,0.37606837606837606,5,0.11608002911133639,0.0736557711516035,0.05479452054794521,0.23255813953488377,5,0.22831779694863807,0.09788370185607359,0.13084112149532712,0.3555555555555555,5,0.8487160563468933,0.045106142349144916,0.7781504392623901,0.8902116417884827,5,0.8239778757095337,0.03157653637308071,0.769922137260437,0.8475273847579956,5,0.8360609531402587,0.03718081893640788,0.774014413356781,0.8663401007652283
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,Jlb_2022_3_Lipowsky_Rzejak_Unterrichtsgespraeche_erfolgreich.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.9551515151515151,0.06321650817166204,0.8666666666666667,1.0,5,0.2,0.4472135954999579,0.0,1.0,5,0.770200609943907,0.11195740003478231,0.6146683722336049,0.8817574478416098,5,0.21832550143615168,0.08972442289323891,0.07769061663451413,0.31669309631258574,5,0.12062808917370964,0.08105957804208891,3.5404557640415394e-155,0.2127102415978725,5,0.08706483203125256,0.06391920840246947,3.0870277505417128e-204,0.16852886816040638,5,0.04234849728352243,0.05950324189821016,7.557958005509499e-232,0.12474025244742079,5,0.2824010284794599,0.0934702595281968,0.13513513513513511,0.3725490196078432,5,0.11538457775331742,0.06836784191471279,0.0,0.17391304347826086,5,0.22067466626290155,0.08654957858107477,0.08108108108108107,0.29411764705882354,5,0.8691520810127258,0.014497905854685104,0.8574497699737549,0.892170250415802,5,0.8685129404067993,0.01784414708641106,0.8389495611190796,0.8828150629997253,5,0.8687719464302063,0.01412158110904766,0.8488194346427917,0.8842543959617615
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,Kelkel_Peschel_2024_Was_willst_DU_lernen_Teil_III_Der_Einfluss.txt,5,1.0,0.0,1.0,1.0,5,1.0,0.0,1.0,1.0,5,0.8111764705882353,0.04798716668120721,0.75,0.8823529411764706,5,0.6,0.5477225575051661,0.0,1.0,5,0.764315606934209,0.14558706614174768,0.5347550588668,0.9141019993230891,5,0.19669204260651627,0.12483591186247407,0.08333333333333333,0.39285714285714285,5,0.10554427652108786,0.1411253412231432,4.306075028866568e-155,0.34117754381277265,5,0.0776355180423875,0.1381845896872765,3.918478908927222e-204,0.3189394475779118,5,0.058898495083796076,0.1317010387798052,9.788429383461836e-232,0.2944924754189804,5,0.24628501509944808,0.12224328769873083,0.125,0.4444444444444444,5,0.09079375182603613,0.1242752226992595,0.0,0.30769230769230765,5,0.17810666805512168,0.12009403833724623,0.041666666666666664,0.37037037037037035,5,0.8445206046104431,0.03390826951714604,0.8075569868087769,0.890958309173584,5,0.8533632397651673,0.022768056841839985,0.830116331577301,0.8878675103187561,5,0.8488595962524415,0.02788763730745302,0.8186812400817871,0.8894102573394775
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r16-a32_results,Redmer_et_al_2014_Handreichung_Coaching-Gespraeche.txt,5,0.9136363636363637,0.12069016406683412,0.75,1.0,5,0.8,0.4472135954999579,0.0,1.0,5,0.7685281385281385,0.15120729391724333,0.5714285714285714,0.9545454545454546,5,0.6,0.5477225575051661,0.0,1.0,5,0.7145482565827985,0.35260149017659953,0.08637043439412975,0.907585818263281,5,0.21785211311562702,0.06272440276333612,0.13793103448275862,0.27514160174612745,5,0.14457307184612828,0.06144880849299817,0.05954913341754136,0.19826062525161867,5,0.10363291064058644,0.06646639515444713,4.634911612839525e-103,0.15339028754380551,5,0.070180155295157,0.06484564288634258,3.6400717034714844e-155,0.13144499397616025,5,0.323535240040858,0.10504936982689927,0.19999999999999998,0.4181818181818182,5,0.16843399948040022,0.10469517534599633,0.02040816326530612,0.27777777777777773,5,0.27990423901940753,0.07746985237185171,0.19999999999999998,0.3636363636363636,5,0.856894314289093,0.028608883114268437,0.8258827924728394,0.8927046060562134,5,0.8561938881874085,0.020145774783291076,0.8387256264686584,0.8822939395904541,5,0.856204354763031,0.015642198764647217,0.8325866460800171,0.8736818432807922
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r32-a32_results,1001586-005-006.txt,5,0.9166666666666666,0.1178511301977579,0.75,1.0,5,0.9333333333333332,0.14907119849998599,0.6666666666666666,1.0,5,0.5706404706404706,0.17085716378780155,0.35714285714285715,0.7777777777777778,5,0.6,0.5477225575051661,0.0,1.0,5,0.6946352107696174,0.17738631657386367,0.4227812971636218,0.8924141826246517,5,0.2120531619392816,0.08478638690062809,0.11662281585058047,0.3333333333333333,5,0.09515539658439948,0.11444052922272409,5.966672584960326e-155,0.25318484177091666,5,0.06257546072264447,0.0912053219089912,4.859671565210565e-204,0.2006313030237914,5,0.04161779817881765,0.06074800536383624,1.1522277201606316e-231,0.13380161378318955,5,0.2811371546885533,0.12482405606192354,0.1509433962264151,0.4507042253521127,5,0.09199671419351053,0.11488886305860091,0.0,0.23076923076923075,5,0.21255153816824085,0.1418468592894347,0.07692307692307691,0.3943661971830986,5,0.857853090763092,0.038585067905232986,0.8175511360168457,0.9159309267997742,5,0.845578932762146,0.03655840624570338,0.7961925268173218,0.8924815654754639,5,0.851536214351654,0.03538412391030129,0.8067304491996765,0.8913350105285645
pdf-ds-new-llama-3.1-8b-v0.3-4bit-lora-r32-a32_results,1001586-009-016.txt,5,0.9,0.22360679774997896,0.5,1.0,5,0.8333333333333333,0.23570226039551584,0.5,1.0,5,0.8666666666666666,0.18257418583505536,0.6666666666666666,1.0,5,0.4,0.5477225575051661,0.0,1.0,5,0.6554180007723891,0.24381398033931356,0.24107102727589144,0.8562176500885798,5,0.28547429531211355,0.08219228510191993,0.17906193577172103,0.3647717997652014,5,0.20258891958078706,0.07165927989363295,0.12293882793440933,0.3035753386468516,5,0.15725402873875702,0.06130253009169177,0.10349388945472807,0.2541499895529553,5,0.1055129347761127,0.0802581404438457,2.6333013439549743e-78,0.2183468288079013,5,0.3680545889532882,0.07332448649899032,0.27692307692307694,0.4406779661016949,5,0.19315467530615155,0.05511308385030131,0.14634146341463414,0.2807017543859649,5,0.31290082142269765,0.0696816786841665,0.23809523809523808,0.4067796610169491,5,0.8685180306434631,0.025326016765519876,0.8345171213150024,0.8945482969284058,5,0.843373429775238,0.023855676836443816,0.8065487146377563,0.8676086664199829,5,0.855623722076416,0.021578816261842625,0.831856906414032,0.8808725476264954
